filename,xmin,ymin,xmax,ymax,confidence
1_000148_jpg.rf.65628ed80cc152c6591f8b68fa7c9fd0.jpg,516,59,538,79,0.338044
1_000148_jpg.rf.65628ed80cc152c6591f8b68fa7c9fd0.jpg,346,318,377,343,0.305715
1_000148_jpg.rf.65628ed80cc152c6591f8b68fa7c9fd0.jpg,422,110,444,128,0.285445
1_000148_jpg.rf.65628ed80cc152c6591f8b68fa7c9fd0.jpg,276,363,295,377,0.27921
1_000148_jpg.rf.65628ed80cc152c6591f8b68fa7c9fd0.jpg,541,145,577,173,0.269872
1_000092_jpg.rf.652cc76a965de8b9f0d5f852549bd439.jpg,152,356,186,426,0.871216
1_000092_jpg.rf.652cc76a965de8b9f0d5f852549bd439.jpg,374,264,397,311,0.68149
1_000092_jpg.rf.652cc76a965de8b9f0d5f852549bd439.jpg,332,256,362,308,0.659855
1_000092_jpg.rf.652cc76a965de8b9f0d5f852549bd439.jpg,526,294,563,363,0.579373
1_000092_jpg.rf.652cc76a965de8b9f0d5f852549bd439.jpg,423,362,460,427,0.555144
1_000092_jpg.rf.652cc76a965de8b9f0d5f852549bd439.jpg,202,308,239,388,0.534047
1_000092_jpg.rf.652cc76a965de8b9f0d5f852549bd439.jpg,325,202,362,262,0.511117
1_000092_jpg.rf.652cc76a965de8b9f0d5f852549bd439.jpg,153,506,178,559,0.413675
1_000092_jpg.rf.652cc76a965de8b9f0d5f852549bd439.jpg,225,569,253,618,0.330666
1_000092_jpg.rf.652cc76a965de8b9f0d5f852549bd439.jpg,497,426,534,492,0.303261
1_000092_jpg.rf.652cc76a965de8b9f0d5f852549bd439.jpg,99,298,132,358,0.286817
1_000092_jpg.rf.652cc76a965de8b9f0d5f852549bd439.jpg,265,201,287,249,0.281708
1_000912_jpg.rf.356729a6b4bcc435c7d990b465be1367.jpg,188,241,216,303,0.866778
1_000912_jpg.rf.356729a6b4bcc435c7d990b465be1367.jpg,291,193,316,241,0.748981
1_000912_jpg.rf.356729a6b4bcc435c7d990b465be1367.jpg,195,348,234,418,0.735254
1_000912_jpg.rf.356729a6b4bcc435c7d990b465be1367.jpg,182,472,211,517,0.66706
1_000912_jpg.rf.356729a6b4bcc435c7d990b465be1367.jpg,328,260,362,307,0.66499
1_000912_jpg.rf.356729a6b4bcc435c7d990b465be1367.jpg,65,517,94,560,0.504958
1_000912_jpg.rf.356729a6b4bcc435c7d990b465be1367.jpg,61,460,93,525,0.403158
1_000912_jpg.rf.356729a6b4bcc435c7d990b465be1367.jpg,178,525,201,564,0.38107
1_000912_jpg.rf.356729a6b4bcc435c7d990b465be1367.jpg,230,193,256,238,0.300039
1_000981_jpg.rf.2216afaf3966c60f29b3bb9878616dfe.jpg,387,319,425,367,0.789751
1_000981_jpg.rf.2216afaf3966c60f29b3bb9878616dfe.jpg,504,92,550,150,0.66262
1_000981_jpg.rf.2216afaf3966c60f29b3bb9878616dfe.jpg,256,48,296,97,0.539298
1_000981_jpg.rf.2216afaf3966c60f29b3bb9878616dfe.jpg,501,212,534,261,0.512094
1_000981_jpg.rf.2216afaf3966c60f29b3bb9878616dfe.jpg,74,85,129,160,0.422982
1_000981_jpg.rf.2216afaf3966c60f29b3bb9878616dfe.jpg,533,539,567,588,0.400335
1_000981_jpg.rf.2216afaf3966c60f29b3bb9878616dfe.jpg,305,608,329,639,0.332179
1_000981_jpg.rf.2216afaf3966c60f29b3bb9878616dfe.jpg,423,363,453,404,0.28905
1_000981_jpg.rf.2216afaf3966c60f29b3bb9878616dfe.jpg,117,183,147,226,0.273594
1_000981_jpg.rf.2216afaf3966c60f29b3bb9878616dfe.jpg,5,396,48,459,0.270905
1_000250_jpg.rf.df5d500b92892dd6ac2abd06d01eaa17.jpg,501,345,542,395,0.885023
1_000250_jpg.rf.df5d500b92892dd6ac2abd06d01eaa17.jpg,48,32,81,65,0.289974
1_000074_jpg.rf.64f9d5855f1569a43df9064d423029de.jpg,295,170,331,202,0.858596
1_000074_jpg.rf.64f9d5855f1569a43df9064d423029de.jpg,216,511,246,538,0.707641
1_000074_jpg.rf.64f9d5855f1569a43df9064d423029de.jpg,459,159,497,188,0.706247
1_000074_jpg.rf.64f9d5855f1569a43df9064d423029de.jpg,55,396,104,436,0.492345
1_000074_jpg.rf.64f9d5855f1569a43df9064d423029de.jpg,367,468,410,501,0.445988
1_000074_jpg.rf.64f9d5855f1569a43df9064d423029de.jpg,427,233,472,261,0.39152
1_000074_jpg.rf.64f9d5855f1569a43df9064d423029de.jpg,412,446,440,469,0.34569
1_000074_jpg.rf.64f9d5855f1569a43df9064d423029de.jpg,256,31,295,63,0.292586
1_000074_jpg.rf.64f9d5855f1569a43df9064d423029de.jpg,555,514,584,536,0.272744
1_000346_jpg.rf.59ad904f979edf1a7f03c93af4952f4e.jpg,319,89,365,155,0.811607
1_000346_jpg.rf.59ad904f979edf1a7f03c93af4952f4e.jpg,231,336,281,400,0.533512
1_000346_jpg.rf.59ad904f979edf1a7f03c93af4952f4e.jpg,253,252,295,318,0.530893
1_000346_jpg.rf.59ad904f979edf1a7f03c93af4952f4e.jpg,557,174,598,216,0.451352
1_000346_jpg.rf.59ad904f979edf1a7f03c93af4952f4e.jpg,76,575,111,618,0.450194
1_000346_jpg.rf.59ad904f979edf1a7f03c93af4952f4e.jpg,224,193,264,246,0.355972
1_000346_jpg.rf.59ad904f979edf1a7f03c93af4952f4e.jpg,394,501,459,599,0.336004
1_000470_jpg.rf.55dc490daa350039c75972455a7ab4d4.jpg,460,379,522,470,0.656445
1_000470_jpg.rf.55dc490daa350039c75972455a7ab4d4.jpg,196,276,240,332,0.646601
1_000470_jpg.rf.55dc490daa350039c75972455a7ab4d4.jpg,346,305,383,360,0.36714
1_000470_jpg.rf.55dc490daa350039c75972455a7ab4d4.jpg,542,501,597,575,0.258824
1_000059_jpg.rf.a5007ed47d2762bb3d5cf59a14e0b5ec.jpg,512,132,547,175,0.861492
1_000059_jpg.rf.a5007ed47d2762bb3d5cf59a14e0b5ec.jpg,43,140,76,179,0.790569
1_000059_jpg.rf.a5007ed47d2762bb3d5cf59a14e0b5ec.jpg,180,366,204,396,0.522619
1_000059_jpg.rf.a5007ed47d2762bb3d5cf59a14e0b5ec.jpg,195,325,218,352,0.481259
1_000059_jpg.rf.a5007ed47d2762bb3d5cf59a14e0b5ec.jpg,376,220,402,261,0.451941
1_000059_jpg.rf.a5007ed47d2762bb3d5cf59a14e0b5ec.jpg,454,152,479,188,0.285701
1_000059_jpg.rf.a5007ed47d2762bb3d5cf59a14e0b5ec.jpg,122,137,151,170,0.277057
1_000059_jpg.rf.a5007ed47d2762bb3d5cf59a14e0b5ec.jpg,73,444,102,481,0.260275
1_000059_jpg.rf.a5007ed47d2762bb3d5cf59a14e0b5ec.jpg,442,321,478,371,0.255127
1_000292_jpg.rf.6bfb8919fd0501e9c7533aee0e2c43c5.jpg,349,287,537,442,0.943494
1_000292_jpg.rf.6bfb8919fd0501e9c7533aee0e2c43c5.jpg,147,382,315,539,0.882334
1_000292_jpg.rf.6bfb8919fd0501e9c7533aee0e2c43c5.jpg,467,223,640,387,0.869299
1_000292_jpg.rf.6bfb8919fd0501e9c7533aee0e2c43c5.jpg,125,531,246,621,0.803847
1_000292_jpg.rf.6bfb8919fd0501e9c7533aee0e2c43c5.jpg,416,74,592,213,0.72709
1_000292_jpg.rf.6bfb8919fd0501e9c7533aee0e2c43c5.jpg,345,264,602,436,0.369582
1_000292_jpg.rf.6bfb8919fd0501e9c7533aee0e2c43c5.jpg,332,60,422,160,0.36197
1_000292_jpg.rf.6bfb8919fd0501e9c7533aee0e2c43c5.jpg,35,173,172,285,0.317753
1_000292_jpg.rf.6bfb8919fd0501e9c7533aee0e2c43c5.jpg,327,60,520,162,0.292906
1_000292_jpg.rf.6bfb8919fd0501e9c7533aee0e2c43c5.jpg,69,379,310,537,0.259197
1_000334_jpg.rf.d2f69f8eb281d57dc9ce11e9927770f4.jpg,310,318,352,368,0.56364
1_000334_jpg.rf.d2f69f8eb281d57dc9ce11e9927770f4.jpg,469,189,493,231,0.530021
1_000828_jpg.rf.1f55224d2944d1f59ce196898b18ec46.jpg,160,447,210,555,0.829613
1_000828_jpg.rf.1f55224d2944d1f59ce196898b18ec46.jpg,365,272,441,462,0.801658
1_000828_jpg.rf.1f55224d2944d1f59ce196898b18ec46.jpg,463,469,506,554,0.647425
1_000828_jpg.rf.1f55224d2944d1f59ce196898b18ec46.jpg,76,220,135,333,0.561228
1_000828_jpg.rf.1f55224d2944d1f59ce196898b18ec46.jpg,543,264,609,359,0.531397
1_000828_jpg.rf.1f55224d2944d1f59ce196898b18ec46.jpg,508,420,551,502,0.422836
1_000828_jpg.rf.1f55224d2944d1f59ce196898b18ec46.jpg,462,346,511,460,0.399936
1_000828_jpg.rf.1f55224d2944d1f59ce196898b18ec46.jpg,296,382,345,493,0.293373
1_000313_jpg.rf.cc14eba855e44da52baadbcec3bb76f9.jpg,267,177,311,234,0.862413
1_000313_jpg.rf.cc14eba855e44da52baadbcec3bb76f9.jpg,474,386,513,435,0.769173
1_000313_jpg.rf.cc14eba855e44da52baadbcec3bb76f9.jpg,539,75,562,104,0.75789
1_000313_jpg.rf.cc14eba855e44da52baadbcec3bb76f9.jpg,386,299,415,339,0.521811
1_000313_jpg.rf.cc14eba855e44da52baadbcec3bb76f9.jpg,258,439,297,491,0.414991
1_000313_jpg.rf.cc14eba855e44da52baadbcec3bb76f9.jpg,227,55,251,90,0.413596
1_000313_jpg.rf.cc14eba855e44da52baadbcec3bb76f9.jpg,257,347,281,377,0.363068
1_000313_jpg.rf.cc14eba855e44da52baadbcec3bb76f9.jpg,452,408,489,452,0.315914
1_000313_jpg.rf.cc14eba855e44da52baadbcec3bb76f9.jpg,338,19,357,44,0.310641
1_000313_jpg.rf.cc14eba855e44da52baadbcec3bb76f9.jpg,311,251,352,297,0.287552
1_000313_jpg.rf.cc14eba855e44da52baadbcec3bb76f9.jpg,617,488,640,535,0.269658
1_000313_jpg.rf.cc14eba855e44da52baadbcec3bb76f9.jpg,173,102,196,137,0.259035
1_000351_jpg.rf.1b931d46824b1f867ef1cf284a04c6e6.jpg,190,548,266,611,0.927154
1_000351_jpg.rf.1b931d46824b1f867ef1cf284a04c6e6.jpg,86,439,143,485,0.898701
1_000351_jpg.rf.1b931d46824b1f867ef1cf284a04c6e6.jpg,64,155,110,194,0.794574
1_000351_jpg.rf.1b931d46824b1f867ef1cf284a04c6e6.jpg,456,350,494,378,0.773043
1_000351_jpg.rf.1b931d46824b1f867ef1cf284a04c6e6.jpg,146,289,189,330,0.627047
1_000351_jpg.rf.1b931d46824b1f867ef1cf284a04c6e6.jpg,54,538,103,577,0.606495
1_000351_jpg.rf.1b931d46824b1f867ef1cf284a04c6e6.jpg,302,521,377,571,0.564953
1_000351_jpg.rf.1b931d46824b1f867ef1cf284a04c6e6.jpg,348,490,419,546,0.563727
1_000351_jpg.rf.1b931d46824b1f867ef1cf284a04c6e6.jpg,475,313,514,343,0.559665
1_000351_jpg.rf.1b931d46824b1f867ef1cf284a04c6e6.jpg,119,542,177,583,0.550051
1_000351_jpg.rf.1b931d46824b1f867ef1cf284a04c6e6.jpg,343,243,385,276,0.478038
1_000351_jpg.rf.1b931d46824b1f867ef1cf284a04c6e6.jpg,23,1,64,35,0.425096
1_000351_jpg.rf.1b931d46824b1f867ef1cf284a04c6e6.jpg,95,493,160,545,0.394693
1_000351_jpg.rf.1b931d46824b1f867ef1cf284a04c6e6.jpg,487,412,526,444,0.384494
1_000351_jpg.rf.1b931d46824b1f867ef1cf284a04c6e6.jpg,165,219,202,260,0.377318
1_000351_jpg.rf.1b931d46824b1f867ef1cf284a04c6e6.jpg,247,424,293,461,0.347686
1_000351_jpg.rf.1b931d46824b1f867ef1cf284a04c6e6.jpg,432,310,468,338,0.331232
1_000351_jpg.rf.1b931d46824b1f867ef1cf284a04c6e6.jpg,318,446,368,487,0.327092
1_000351_jpg.rf.1b931d46824b1f867ef1cf284a04c6e6.jpg,383,140,439,192,0.32668
1_000351_jpg.rf.1b931d46824b1f867ef1cf284a04c6e6.jpg,296,580,339,615,0.295804
1_000351_jpg.rf.1b931d46824b1f867ef1cf284a04c6e6.jpg,46,427,87,461,0.278576
1_000351_jpg.rf.1b931d46824b1f867ef1cf284a04c6e6.jpg,589,434,639,461,0.257203
1_000249_jpg.rf.621a9b9f17eb5b73ad82d9fdabd64974.jpg,327,522,383,610,0.653536
1_000249_jpg.rf.621a9b9f17eb5b73ad82d9fdabd64974.jpg,71,477,137,571,0.617621
1_000249_jpg.rf.621a9b9f17eb5b73ad82d9fdabd64974.jpg,606,180,639,264,0.533146
1_000249_jpg.rf.621a9b9f17eb5b73ad82d9fdabd64974.jpg,243,129,285,193,0.404649
1_000249_jpg.rf.621a9b9f17eb5b73ad82d9fdabd64974.jpg,301,25,335,77,0.385893
1_000249_jpg.rf.621a9b9f17eb5b73ad82d9fdabd64974.jpg,340,481,396,571,0.352051
1_000249_jpg.rf.621a9b9f17eb5b73ad82d9fdabd64974.jpg,126,272,175,343,0.340778
1_000249_jpg.rf.621a9b9f17eb5b73ad82d9fdabd64974.jpg,83,300,111,335,0.33406
1_000249_jpg.rf.621a9b9f17eb5b73ad82d9fdabd64974.jpg,286,122,318,166,0.308742
1_000249_jpg.rf.621a9b9f17eb5b73ad82d9fdabd64974.jpg,300,522,336,585,0.286004
1_000249_jpg.rf.621a9b9f17eb5b73ad82d9fdabd64974.jpg,273,24,332,112,0.272407
1_000249_jpg.rf.621a9b9f17eb5b73ad82d9fdabd64974.jpg,330,481,395,605,0.264115
1_000049_jpg.rf.d86e5d36d3300c90538228225393d2f0.jpg,255,234,289,262,0.648593
1_000049_jpg.rf.d86e5d36d3300c90538228225393d2f0.jpg,107,262,135,281,0.265515
1_000117_jpg.rf.d9ed91010f91d611068ce2dcfa5ce7ac.jpg,80,153,112,181,0.433632
1_000117_jpg.rf.d9ed91010f91d611068ce2dcfa5ce7ac.jpg,362,197,410,234,0.409802
1_000117_jpg.rf.d9ed91010f91d611068ce2dcfa5ce7ac.jpg,269,437,301,467,0.277727
1_000117_jpg.rf.d9ed91010f91d611068ce2dcfa5ce7ac.jpg,513,369,552,417,0.253323
1_000236_jpg.rf.a1fda1293be7426bb4a6fbefbb3ae612.jpg,236,329,307,427,0.823634
1_000236_jpg.rf.a1fda1293be7426bb4a6fbefbb3ae612.jpg,312,339,356,404,0.819181
1_000236_jpg.rf.a1fda1293be7426bb4a6fbefbb3ae612.jpg,492,199,543,271,0.767019
1_000236_jpg.rf.a1fda1293be7426bb4a6fbefbb3ae612.jpg,447,567,498,639,0.762731
1_000236_jpg.rf.a1fda1293be7426bb4a6fbefbb3ae612.jpg,353,157,404,231,0.661124
1_000236_jpg.rf.a1fda1293be7426bb4a6fbefbb3ae612.jpg,69,491,149,628,0.658425
1_000236_jpg.rf.a1fda1293be7426bb4a6fbefbb3ae612.jpg,427,282,481,353,0.634443
1_000236_jpg.rf.a1fda1293be7426bb4a6fbefbb3ae612.jpg,428,59,470,128,0.611142
1_000236_jpg.rf.a1fda1293be7426bb4a6fbefbb3ae612.jpg,382,348,431,416,0.535244
1_000236_jpg.rf.a1fda1293be7426bb4a6fbefbb3ae612.jpg,189,319,229,383,0.532684
1_000236_jpg.rf.a1fda1293be7426bb4a6fbefbb3ae612.jpg,392,242,436,313,0.468671
1_000236_jpg.rf.a1fda1293be7426bb4a6fbefbb3ae612.jpg,575,285,622,349,0.435344
1_000236_jpg.rf.a1fda1293be7426bb4a6fbefbb3ae612.jpg,535,427,568,481,0.431592
1_000236_jpg.rf.a1fda1293be7426bb4a6fbefbb3ae612.jpg,206,7,259,76,0.381664
1_000236_jpg.rf.a1fda1293be7426bb4a6fbefbb3ae612.jpg,208,263,278,333,0.363137
1_000236_jpg.rf.a1fda1293be7426bb4a6fbefbb3ae612.jpg,267,109,316,185,0.322198
1_000236_jpg.rf.a1fda1293be7426bb4a6fbefbb3ae612.jpg,581,0,630,32,0.316945
1_000236_jpg.rf.a1fda1293be7426bb4a6fbefbb3ae612.jpg,568,444,603,509,0.292216
1_000416_jpg.rf.197f6bdd2cfb0b25d8aa0fb656145f20.jpg,182,236,233,275,0.794046
1_000416_jpg.rf.197f6bdd2cfb0b25d8aa0fb656145f20.jpg,25,560,117,640,0.752984
1_000416_jpg.rf.197f6bdd2cfb0b25d8aa0fb656145f20.jpg,56,341,124,401,0.74683
1_000416_jpg.rf.197f6bdd2cfb0b25d8aa0fb656145f20.jpg,471,141,552,210,0.738043
1_000416_jpg.rf.197f6bdd2cfb0b25d8aa0fb656145f20.jpg,211,117,285,186,0.663595
1_000416_jpg.rf.197f6bdd2cfb0b25d8aa0fb656145f20.jpg,361,300,433,359,0.653784
1_000416_jpg.rf.197f6bdd2cfb0b25d8aa0fb656145f20.jpg,471,496,527,541,0.563049
1_000416_jpg.rf.197f6bdd2cfb0b25d8aa0fb656145f20.jpg,53,503,130,561,0.547883
1_000416_jpg.rf.197f6bdd2cfb0b25d8aa0fb656145f20.jpg,340,252,413,305,0.520694
1_000416_jpg.rf.197f6bdd2cfb0b25d8aa0fb656145f20.jpg,27,514,119,639,0.451109
1_000416_jpg.rf.197f6bdd2cfb0b25d8aa0fb656145f20.jpg,404,152,464,199,0.446864
1_000416_jpg.rf.197f6bdd2cfb0b25d8aa0fb656145f20.jpg,159,363,198,394,0.444241
1_000416_jpg.rf.197f6bdd2cfb0b25d8aa0fb656145f20.jpg,418,71,484,150,0.437796
1_000416_jpg.rf.197f6bdd2cfb0b25d8aa0fb656145f20.jpg,360,273,436,359,0.426951
1_000416_jpg.rf.197f6bdd2cfb0b25d8aa0fb656145f20.jpg,578,425,626,461,0.409865
1_000416_jpg.rf.197f6bdd2cfb0b25d8aa0fb656145f20.jpg,416,553,461,594,0.392532
1_000416_jpg.rf.197f6bdd2cfb0b25d8aa0fb656145f20.jpg,276,448,346,512,0.388333
1_000416_jpg.rf.197f6bdd2cfb0b25d8aa0fb656145f20.jpg,512,540,552,575,0.380673
img14_png_jpg.rf.9d8ade4e160e056e90ca21d3da3ae772.jpg,0,116,301,352,0.599127
img14_png_jpg.rf.9d8ade4e160e056e90ca21d3da3ae772.jpg,224,312,477,601,0.479119
img14_png_jpg.rf.9d8ade4e160e056e90ca21d3da3ae772.jpg,199,339,512,576,0.463809
img14_png_jpg.rf.9d8ade4e160e056e90ca21d3da3ae772.jpg,129,78,484,445,0.455077
img14_png_jpg.rf.9d8ade4e160e056e90ca21d3da3ae772.jpg,418,109,608,320,0.447561
img14_png_jpg.rf.9d8ade4e160e056e90ca21d3da3ae772.jpg,209,2,346,126,0.407904
img14_png_jpg.rf.9d8ade4e160e056e90ca21d3da3ae772.jpg,0,0,132,186,0.393806
img14_png_jpg.rf.9d8ade4e160e056e90ca21d3da3ae772.jpg,271,45,566,282,0.380695
img14_png_jpg.rf.9d8ade4e160e056e90ca21d3da3ae772.jpg,2,488,246,639,0.352516
img14_png_jpg.rf.9d8ade4e160e056e90ca21d3da3ae772.jpg,0,58,326,398,0.347211
img14_png_jpg.rf.9d8ade4e160e056e90ca21d3da3ae772.jpg,233,475,464,640,0.311169
img14_png_jpg.rf.9d8ade4e160e056e90ca21d3da3ae772.jpg,240,462,543,640,0.270262
1_000534_jpg.rf.d47e5d386be3b01b8d0d7cd8b965b1c7.jpg,389,391,409,420,0.784486
1_000534_jpg.rf.d47e5d386be3b01b8d0d7cd8b965b1c7.jpg,374,413,396,450,0.741934
1_000534_jpg.rf.d47e5d386be3b01b8d0d7cd8b965b1c7.jpg,221,25,238,64,0.440047
1_000534_jpg.rf.d47e5d386be3b01b8d0d7cd8b965b1c7.jpg,299,220,333,295,0.382604
1_000534_jpg.rf.d47e5d386be3b01b8d0d7cd8b965b1c7.jpg,337,435,361,486,0.293296
1_000534_jpg.rf.d47e5d386be3b01b8d0d7cd8b965b1c7.jpg,471,499,498,533,0.259977
1_000294_jpg.rf.ed4d1021766cf7e4b5b6487b2a6cef3b.jpg,283,320,332,400,0.810821
1_000294_jpg.rf.ed4d1021766cf7e4b5b6487b2a6cef3b.jpg,49,0,115,97,0.737268
1_000294_jpg.rf.ed4d1021766cf7e4b5b6487b2a6cef3b.jpg,199,299,248,380,0.692614
1_000294_jpg.rf.ed4d1021766cf7e4b5b6487b2a6cef3b.jpg,459,213,501,277,0.592676
1_000294_jpg.rf.ed4d1021766cf7e4b5b6487b2a6cef3b.jpg,503,59,532,97,0.589189
1_000294_jpg.rf.ed4d1021766cf7e4b5b6487b2a6cef3b.jpg,253,148,279,191,0.575574
1_000294_jpg.rf.ed4d1021766cf7e4b5b6487b2a6cef3b.jpg,148,26,213,115,0.537475
1_000294_jpg.rf.ed4d1021766cf7e4b5b6487b2a6cef3b.jpg,406,348,454,435,0.513519
1_000294_jpg.rf.ed4d1021766cf7e4b5b6487b2a6cef3b.jpg,556,112,600,179,0.417469
1_000294_jpg.rf.ed4d1021766cf7e4b5b6487b2a6cef3b.jpg,10,255,80,354,0.416285
1_000294_jpg.rf.ed4d1021766cf7e4b5b6487b2a6cef3b.jpg,344,239,389,315,0.413658
1_000294_jpg.rf.ed4d1021766cf7e4b5b6487b2a6cef3b.jpg,253,321,332,400,0.298938
1_000294_jpg.rf.ed4d1021766cf7e4b5b6487b2a6cef3b.jpg,188,410,248,486,0.288986
1_000294_jpg.rf.ed4d1021766cf7e4b5b6487b2a6cef3b.jpg,168,338,202,387,0.284604
1_000294_jpg.rf.ed4d1021766cf7e4b5b6487b2a6cef3b.jpg,570,592,617,639,0.267579
1_000294_jpg.rf.ed4d1021766cf7e4b5b6487b2a6cef3b.jpg,599,480,640,551,0.267124
1_000294_jpg.rf.ed4d1021766cf7e4b5b6487b2a6cef3b.jpg,485,468,510,503,0.260276
1_000294_jpg.rf.ed4d1021766cf7e4b5b6487b2a6cef3b.jpg,485,514,518,555,0.25807
1_000989_jpg.rf.881f79b46890751bfdf10d1350bfe96c.jpg,481,310,520,346,0.801111
1_000989_jpg.rf.881f79b46890751bfdf10d1350bfe96c.jpg,243,417,284,462,0.760321
1_000989_jpg.rf.881f79b46890751bfdf10d1350bfe96c.jpg,574,247,635,286,0.626173
1_000989_jpg.rf.881f79b46890751bfdf10d1350bfe96c.jpg,62,185,126,228,0.486001
1_000989_jpg.rf.881f79b46890751bfdf10d1350bfe96c.jpg,498,432,532,453,0.329254
1_000989_jpg.rf.881f79b46890751bfdf10d1350bfe96c.jpg,450,467,481,494,0.328473
1_000989_jpg.rf.881f79b46890751bfdf10d1350bfe96c.jpg,95,338,143,373,0.324415
1_000989_jpg.rf.881f79b46890751bfdf10d1350bfe96c.jpg,202,284,238,322,0.302623
1_000989_jpg.rf.881f79b46890751bfdf10d1350bfe96c.jpg,406,435,443,465,0.283083
1_000989_jpg.rf.881f79b46890751bfdf10d1350bfe96c.jpg,537,266,580,299,0.264404
1_000054_jpg.rf.5d0800318b6abd64f082de01b10cbec7.jpg,189,445,235,524,0.559066
1_000054_jpg.rf.5d0800318b6abd64f082de01b10cbec7.jpg,263,33,310,155,0.537795
1_000054_jpg.rf.5d0800318b6abd64f082de01b10cbec7.jpg,141,470,191,557,0.530271
1_000054_jpg.rf.5d0800318b6abd64f082de01b10cbec7.jpg,149,126,224,253,0.410556
1_000054_jpg.rf.5d0800318b6abd64f082de01b10cbec7.jpg,152,130,211,242,0.286933
1_000054_jpg.rf.5d0800318b6abd64f082de01b10cbec7.jpg,85,612,137,639,0.252775
1_000445_jpg.rf.f78ecbc253c6b80e13d4e35769cd34b9.jpg,277,421,380,485,0.883507
1_000445_jpg.rf.f78ecbc253c6b80e13d4e35769cd34b9.jpg,439,58,549,125,0.878873
1_000445_jpg.rf.f78ecbc253c6b80e13d4e35769cd34b9.jpg,114,490,218,558,0.84655
1_000445_jpg.rf.f78ecbc253c6b80e13d4e35769cd34b9.jpg,231,170,334,243,0.819669
1_000445_jpg.rf.f78ecbc253c6b80e13d4e35769cd34b9.jpg,139,356,252,421,0.769715
1_000445_jpg.rf.f78ecbc253c6b80e13d4e35769cd34b9.jpg,427,484,521,549,0.597489
1_000445_jpg.rf.f78ecbc253c6b80e13d4e35769cd34b9.jpg,227,26,314,126,0.555245
1_000445_jpg.rf.f78ecbc253c6b80e13d4e35769cd34b9.jpg,101,128,209,201,0.499068
1_000445_jpg.rf.f78ecbc253c6b80e13d4e35769cd34b9.jpg,80,399,145,456,0.376324
1_000530_jpg.rf.5d48f8d8689dee7eca71e41ce41edb08.jpg,304,505,322,536,0.74095
1_000530_jpg.rf.5d48f8d8689dee7eca71e41ce41edb08.jpg,346,523,365,559,0.52053
1_000530_jpg.rf.5d48f8d8689dee7eca71e41ce41edb08.jpg,329,601,347,637,0.276795
1_000034_jpg.rf.9a5f277f22edb6058dc05e9093ddb326.jpg,354,94,389,146,0.704991
1_000034_jpg.rf.9a5f277f22edb6058dc05e9093ddb326.jpg,172,325,202,381,0.701905
1_000034_jpg.rf.9a5f277f22edb6058dc05e9093ddb326.jpg,174,479,215,536,0.562364
1_000034_jpg.rf.9a5f277f22edb6058dc05e9093ddb326.jpg,226,340,261,402,0.495894
1_000034_jpg.rf.9a5f277f22edb6058dc05e9093ddb326.jpg,115,142,137,177,0.47025
1_000034_jpg.rf.9a5f277f22edb6058dc05e9093ddb326.jpg,258,278,277,311,0.436009
1_000034_jpg.rf.9a5f277f22edb6058dc05e9093ddb326.jpg,344,178,370,230,0.394189
1_000034_jpg.rf.9a5f277f22edb6058dc05e9093ddb326.jpg,319,258,351,327,0.370342
1_000034_jpg.rf.9a5f277f22edb6058dc05e9093ddb326.jpg,227,511,262,567,0.370191
1_000034_jpg.rf.9a5f277f22edb6058dc05e9093ddb326.jpg,506,455,538,511,0.36477
1_000034_jpg.rf.9a5f277f22edb6058dc05e9093ddb326.jpg,247,412,266,445,0.340899
1_000034_jpg.rf.9a5f277f22edb6058dc05e9093ddb326.jpg,287,51,315,96,0.2924
1_000034_jpg.rf.9a5f277f22edb6058dc05e9093ddb326.jpg,367,154,396,200,0.271184
1_000034_jpg.rf.9a5f277f22edb6058dc05e9093ddb326.jpg,493,498,528,550,0.258079
1_000034_jpg.rf.9a5f277f22edb6058dc05e9093ddb326.jpg,141,548,159,574,0.256673
1_000689_jpg.rf.0fc1ba4307ecdb87ebce7eb0fd670ca0.jpg,47,188,71,227,0.596479
1_000689_jpg.rf.0fc1ba4307ecdb87ebce7eb0fd670ca0.jpg,353,588,376,629,0.535375
1_000689_jpg.rf.0fc1ba4307ecdb87ebce7eb0fd670ca0.jpg,131,371,149,406,0.456164
1_000689_jpg.rf.0fc1ba4307ecdb87ebce7eb0fd670ca0.jpg,218,229,238,262,0.426596
1_000689_jpg.rf.0fc1ba4307ecdb87ebce7eb0fd670ca0.jpg,81,188,94,211,0.388051
1_000689_jpg.rf.0fc1ba4307ecdb87ebce7eb0fd670ca0.jpg,241,354,257,385,0.37723
1_000689_jpg.rf.0fc1ba4307ecdb87ebce7eb0fd670ca0.jpg,65,403,83,424,0.369131
1_000689_jpg.rf.0fc1ba4307ecdb87ebce7eb0fd670ca0.jpg,311,256,329,283,0.324449
1_000689_jpg.rf.0fc1ba4307ecdb87ebce7eb0fd670ca0.jpg,70,114,90,146,0.255927
1_000689_jpg.rf.0fc1ba4307ecdb87ebce7eb0fd670ca0.jpg,239,223,253,247,0.25182
1_000766_jpg.rf.0611d60d48ec8b4cd65aa66ffedeff91.jpg,163,220,224,329,0.844501
1_000766_jpg.rf.0611d60d48ec8b4cd65aa66ffedeff91.jpg,371,286,408,347,0.69829
1_000766_jpg.rf.0611d60d48ec8b4cd65aa66ffedeff91.jpg,227,357,274,458,0.669867
